Params 1,Params 2,Mean Distance VIO,Time 1,Time 2
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",1686.3042433318865,75.10943222045898,71.68452501296997
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",1733.1715244597385,75.10943222045898,71.73348355293274
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",1780.1947724192119,75.10943222045898,71.61810326576233
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1823.0523134515174,75.10943222045898,71.6045286655426
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1870.3249149097155,75.10943222045898,71.64060759544373
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1917.7213427219135,75.10943222045898,71.45721745491028
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1965.2322706555412,75.10943222045898,71.74890089035034
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",2012.8492395991568,75.10943222045898,71.54001832008362
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",2060.5645581353665,75.10943222045898,71.60675835609436
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",2108.3712258819974,75.10943222045898,71.65139746665955
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",2156.2628566606945,75.10943222045898,71.43869304656982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",2204.233626863775,75.10943222045898,71.58654808998108
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",2252.2782075100085,75.10943222045898,71.34104228019714
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",2300.39172020172,75.10943222045898,71.41507053375244
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",2348.569686770046,75.10943222045898,71.3510148525238
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",2396.808001811772,75.10943222045898,71.64769530296326
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",2445.1028852298414,75.10943222045898,71.65785551071167
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",2493.4508571218835,75.10943222045898,71.54274368286133
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",2541.848708082603,75.10943222045898,71.66747426986694
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",49.63449951932863,74.66130995750427,75.17243218421936
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",99.26880472447081,74.66130995750427,75.07807469367981
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",148.90291563131186,74.66130995750427,75.07345795631409
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",198.53683215979086,74.66130995750427,75.39060854911804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",248.1705550529439,74.66130995750427,75.09299278259277
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",297.8040829434928,74.66130995750427,75.13408613204956
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",347.4374168616628,74.66130995750427,74.77558851242065
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",397.0705560652209,74.66130995750427,75.0159842967987
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",446.7035005776661,74.66130995750427,75.22454762458801
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1057.9450558368774,74.66130995750427,71.26460981369019
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1100.1771004621864,74.66130995750427,71.3566746711731
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1142.9848194068798,74.66130995750427,71.38840007781982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1186.3140726182437,74.66130995750427,71.40980911254883
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",1230.1158133766746,74.66130995750427,71.12613916397095
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",1274.3457406791183,74.66130995750427,71.58211970329285
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",1318.9639397329443,74.66130995750427,71.43467712402344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",1363.9344981744925,74.66130995750427,71.56549286842346
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",1409.2251522654226,74.66130995750427,71.73838806152344
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",1454.8069325231145,74.66130995750427,71.42469930648804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",1500.6538329756659,74.66130995750427,72.00693035125732
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",1546.7425057020869,74.66130995750427,71.70935487747192
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",1593.0519868757422,74.66130995750427,71.56058263778687
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",1639.5634341620967,74.66130995750427,71.68452501296997
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",1686.2599030244587,74.66130995750427,71.73348355293274
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",1733.1261367687102,74.66130995750427,71.61810326576233
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1775.8668651852738,74.66130995750427,71.6045286655426
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1823.0043932549704,74.66130995750427,71.64060759544373
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1870.2760772003817,74.66130995750427,71.45721745491028
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1917.671623528042,74.66130995750427,71.74890089035034
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",1965.1817088080022,74.66130995750427,71.54001832008362
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",2012.7978685296412,74.66130995750427,71.60675835609436
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",2060.5124100409616,74.66130995750427,71.65139746665955
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",2108.3183265384423,74.66130995750427,71.43869304656982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",2156.2092372701827,74.66130995750427,71.58654808998108
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",2204.1793124687038,74.66130995750427,71.34104228019714
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",2252.223222983501,74.66130995750427,71.41507053375244
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",2300.3360843815744,74.66130995750427,71.3510148525238
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",2348.513424542519,74.66130995750427,71.64769530296326
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",2396.7511319094315,74.66130995750427,71.65785551071167
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",2445.0454265513217,74.66130995750427,71.54274368286133
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",2493.3928271053705,74.66130995750427,71.66747426986694
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",49.63430520687473,75.17243218421936,75.07807469367981
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",99.26841611718065,75.17243218421936,75.07345795631409
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",148.90233265085746,75.17243218421936,75.39060854911804
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",198.53605555093657,75.17243218421936,75.09299278259277
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",248.1695834501485,75.17243218421936,75.13408613204956
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",297.80291737871653,75.17243218421936,74.77558851242065
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",347.4360565944028,75.17243218421936,75.0159842967987
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",397.0690011207065,75.17243218421936,75.22454762458801
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1016.3276663680979,75.17243218421936,71.26460981369019
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1057.92235155768,75.17243218421936,71.3566746711731
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",1100.1523315378872,75.17243218421936,71.38840007781982
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",1142.958070755963,75.17243218421936,71.40980911254883
"{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",1186.285430887675,75.17243218421936,71.12613916397095
